anime_id,name,genre,type,episodes,rating,members,profile
435,Magic Knight Rayearth,"Adventure, Comedy, Drama, Fantasy, Magic, Mecha, Romance, Shoujo",TV,20.0,7.53,34141,"Adventure, Comedy, Drama, Fantasy, Magic, Mecha, Romance, Shoujo TV Magic Knight Rayearth"
10110,Mayo Chiki!,"Comedy, Ecchi, Harem, Romance, School",TV,13.0,7.53,192219,"Comedy, Ecchi, Harem, Romance, School TV Mayo Chiki!"
8246,Naruto: Shippuuden Movie 4 - The Lost Tower,"Action, Comedy, Martial Arts, Shounen, Super Power",Movie,1.0,7.53,84527,"Action, Comedy, Martial Arts, Shounen, Super Power Movie Naruto: Shippuuden Movie 4 - The Lost Tower"
1203,Nitaboh,"Historical, Music",Movie,1.0,7.53,4413,"Historical, Music Movie Nitaboh"
770,Pale Cocoon,"Drama, Sci-Fi",OVA,1.0,7.53,44030,"Drama, Sci-Fi OVA Pale Cocoon"
11499,Sankarea,"Comedy, Ecchi, Horror, Romance, Shounen, Supernatural",TV,12.0,7.53,222657,"Comedy, Ecchi, Horror, Romance, Shounen, Supernatural TV Sankarea"
29786,Shimoneta to Iu Gainen ga Sonzai Shinai Taikutsu na Sekai,"Comedy, Ecchi, School",TV,12.0,7.53,193822,"Comedy, Ecchi, School TV Shimoneta to Iu Gainen ga Sonzai Shinai Taikutsu na Sekai"
959,Shin Chou Kyou Ryo: Condor Hero,"Adventure, Drama, Historical, Romance",TV,26.0,7.53,4777,"Adventure, Drama, Historical, Romance TV Shin Chou Kyou Ryo: Condor Hero"
10294,Towa no Quon 1: Utakata no Kaben,"Action, Super Power, Supernatural",Movie,1.0,7.53,33550,"Action, Super Power, Supernatural Movie Towa no Quon 1: Utakata no Kaben"
10713,Towa no Quon 2: Konton no Ranbu,"Action, Mystery, Super Power, Supernatural",Movie,1.0,7.53,20132,"Action, Mystery, Super Power, Supernatural Movie Towa no Quon 2: Konton no Ranbu"
28285,Trinity Seven OVA,"Action, Comedy, Ecchi, Fantasy, Harem, Magic, Romance, School, Supernatural",OVA,1.0,7.53,38197,"Action, Comedy, Ecchi, Fantasy, Harem, Magic, Romance, School, Supernatural OVA Trinity Seven OVA"
10798,UN-GO,"Mystery, Supernatural",TV,11.0,7.53,84499,"Mystery, Supernatural TV UN-GO"
12711,Uta no☆Prince-sama♪ Maji Love 2000%,"Comedy, Harem, Music, Romance, School, Shoujo",TV,13.0,7.53,61551,"Comedy, Harem, Music, Romance, School, Shoujo TV Uta no☆Prince-sama♪ Maji Love 2000%"
4752,Vampire Knight Guilty,"Drama, Mystery, Romance, Shoujo, Supernatural, Vampire",TV,13.0,7.53,198492,"Drama, Mystery, Romance, Shoujo, Supernatural, Vampire TV Vampire Knight Guilty"
183,Whistle!,"School, Shounen, Sports",TV,39.0,7.53,8040,"School, Shounen, Sports TV Whistle!"
798,Yomigaeru Sora: Rescue Wings,"Drama, Military, Seinen",TV,12.0,7.53,6871,"Drama, Military, Seinen TV Yomigaeru Sora: Rescue Wings"
28771,Yu☆Gi☆Oh!: The Dark Side of Dimensions,"Adventure, Game, Shounen",Movie,1.0,7.53,10263,"Adventure, Game, Shounen Movie Yu☆Gi☆Oh!: The Dark Side of Dimensions"
5251,Angel Densetsu,"Action, Comedy, School",OVA,2.0,7.52,10795,"Action, Comedy, School OVA Angel Densetsu"
68,Black Cat,"Adventure, Comedy, Sci-Fi, Shounen, Super Power",TV,23.0,7.52,150512,"Adventure, Comedy, Sci-Fi, Shounen, Super Power TV Black Cat"
2553,Flanders no Inu,"Drama, Historical, Slice of Life",TV,52.0,7.52,2411,"Drama, Historical, Slice of Life TV Flanders no Inu"
13335,Fuse: Teppou Musume no Torimonochou,"Action, Drama, Historical, Supernatural",Movie,1.0,7.52,13412,"Action, Drama, Historical, Supernatural Movie Fuse: Teppou Musume no Torimonochou"
1392,Future GPX Cyber Formula 11,"Drama, Sci-Fi, Shounen, Sports",OVA,6.0,7.52,1116,"Drama, Sci-Fi, Shounen, Sports OVA Future GPX Cyber Formula 11"
19193,Ghost in the Shell: Arise - Border:3 Ghost Tears,"Mecha, Police, Psychological, Sci-Fi",Movie,1.0,7.52,21648,"Mecha, Police, Psychological, Sci-Fi Movie Ghost in the Shell: Arise - Border:3 Ghost Tears"
506,Glass no Kamen,"Drama, Romance, Shoujo",TV,23.0,7.52,4218,"Drama, Romance, Shoujo TV Glass no Kamen"
20903,Harmonie,"Drama, School, Supernatural",Movie,1.0,7.52,29029,"Drama, School, Supernatural Movie Harmonie"
142,Kamikaze Kaitou Jeanne,"Adventure, Comedy, Demons, Drama, Fantasy, Magic, Mystery, Romance, Shoujo",TV,44.0,7.52,31081,"Adventure, Comedy, Demons, Drama, Fantasy, Magic, Mystery, Romance, Shoujo TV Kamikaze Kaitou Jeanne"
1004,Kanojo to Kanojo no Neko,"Drama, Psychological, Romance, Slice of Life",OVA,1.0,7.52,53463,"Drama, Psychological, Romance, Slice of Life OVA Kanojo to Kanojo no Neko"
10918,Kowarekake no Orgel (Movie),"Drama, Music, Sci-Fi, Slice of Life",Movie,1.0,7.52,9404,"Drama, Music, Sci-Fi, Slice of Life Movie Kowarekake no Orgel (Movie)"
3358,Kure-nai,"Comedy, Drama, Martial Arts",TV,12.0,7.52,59099,"Comedy, Drama, Martial Arts TV Kure-nai"
76,Mahou Shoujo Lyrical Nanoha,"Action, Comedy, Drama, Magic, Super Power",TV,13.0,7.52,62582,"Action, Comedy, Drama, Magic, Super Power TV Mahou Shoujo Lyrical Nanoha"
32698,Monster Musume no Iru Nichijou OVA,"Comedy, Ecchi, Fantasy, Harem, Romance, Seinen",OVA,2.0,7.52,13248,"Comedy, Ecchi, Fantasy, Harem, Romance, Seinen OVA Monster Musume no Iru Nichijou OVA"
31722,Nanatsu no Taizai: Seisen no Shirushi,"Action, Adventure, Ecchi, Fantasy, Shounen, Supernatural",TV,4.0,7.52,81154,"Action, Adventure, Ecchi, Fantasy, Shounen, Supernatural TV Nanatsu no Taizai: Seisen no Shirushi"
31414,Nijiiro Days,"Comedy, Romance, School, Shoujo, Slice of Life",TV,24.0,7.52,57920,"Comedy, Romance, School, Shoujo, Slice of Life TV Nijiiro Days"
353,Ojamajo Doremi Dokkaan!,"Comedy, Magic, Shoujo",TV,51.0,7.52,5971,"Comedy, Magic, Shoujo TV Ojamajo Doremi Dokkaan!"
1060,Oruchuban Ebichu,"Comedy, Ecchi, Seinen",TV,24.0,7.52,21109,"Comedy, Ecchi, Seinen TV Oruchuban Ebichu"
10178,Otona Joshi no Anime Time,"Drama, Josei, Slice of Life",Special,4.0,7.52,11268,"Drama, Josei, Slice of Life Special Otona Joshi no Anime Time"
19369,Outbreak Company,"Comedy, Fantasy, Harem, Parody",TV,12.0,7.52,131520,"Comedy, Fantasy, Harem, Parody TV Outbreak Company"
14267,Persona 4 the Animation: The Factor of Hope,"Adventure, Mystery, School, Super Power, Supernatural",Movie,1.0,7.52,10757,"Adventure, Mystery, School, Super Power, Supernatural Movie Persona 4 the Animation: The Factor of Hope"
19291,Pokemon XY,"Action, Adventure, Comedy, Fantasy, Kids",TV,93.0,7.52,30722,"Action, Adventure, Comedy, Fantasy, Kids TV Pokemon XY"
792,Ranma ½: Kessen Tougenkyou! Hanayome wo Torimodose!,"Adventure, Comedy, Shounen",Movie,1.0,7.52,12418,"Adventure, Comedy, Shounen Movie Ranma ½: Kessen Tougenkyou! Hanayome wo Torimodose!"
3674,Sayonara Zetsubou Sensei Jo: Zetsubou Shoujo Senshuu,"Comedy, Parody, School",Special,1.0,7.52,12097,"Comedy, Parody, School Special Sayonara Zetsubou Sensei Jo: Zetsubou Shoujo Senshuu"
167,Scrapped Princess,"Adventure, Comedy, Drama, Fantasy, Mecha, Sci-Fi, Shounen",TV,24.0,7.52,54575,"Adventure, Comedy, Drama, Fantasy, Mecha, Sci-Fi, Shounen TV Scrapped Princess"
5909,Seitokai no Ichizon,"Comedy, Harem, Parody, School",TV,12.0,7.52,110470,"Comedy, Harem, Parody, School TV Seitokai no Ichizon"
24037,Selector Spread WIXOSS,"Game, Psychological",TV,12.0,7.52,42918,"Game, Psychological TV Selector Spread WIXOSS"
5233,Slayers Evolution-R,"Adventure, Comedy, Fantasy",TV,13.0,7.52,20508,"Adventure, Comedy, Fantasy TV Slayers Evolution-R"
2014,Taiho Shichau zo: Second Season,"Action, Comedy, Police, Shounen",TV,26.0,7.52,5387,"Action, Comedy, Police, Shounen TV Taiho Shichau zo: Second Season"
24459,Tales of Zestiria: Doushi no Yoake,Fantasy,Special,1.0,7.52,23484,Fantasy Special Tales of Zestiria: Doushi no Yoake
1006,Tenchi Muyou! in Love,"Action, Comedy, Romance, School, Sci-Fi, Shounen, Space",Movie,1.0,7.52,14318,"Action, Comedy, Romance, School, Sci-Fi, Shounen, Space Movie Tenchi Muyou! in Love"
27899,Tokyo Ghoul √A,"Action, Drama, Horror, Mystery, Psychological, Seinen, Supernatural",TV,12.0,7.52,408357,"Action, Drama, Horror, Mystery, Psychological, Seinen, Supernatural TV Tokyo Ghoul √A"
3972,Yu☆Gi☆Oh! 5D&#039;s,"Action, Game, Shounen",TV,154.0,7.52,47119,"Action, Game, Shounen TV Yu☆Gi☆Oh! 5D&#039;s"
25519,Yuuki Yuuna wa Yuusha de Aru,"Drama, Fantasy, Magic, Slice of Life",TV,12.0,7.52,59192,"Drama, Fantasy, Magic, Slice of Life TV Yuuki Yuuna wa Yuusha de Aru"
30869,Ajin Part 2: Shoutotsu,"Action, Horror, Mystery, Seinen, Supernatural",Movie,1.0,7.51,11377,"Action, Horror, Mystery, Seinen, Supernatural Movie Ajin Part 2: Shoutotsu"
1536,Busou Renkin,"Action, Comedy, Fantasy, School, Shounen, Supernatural",TV,26.0,7.51,104607,"Action, Comedy, Fantasy, School, Shounen, Supernatural TV Busou Renkin"
1475,City Hunter: Bay City Wars,"Action, Comedy, Mystery, Shounen",Movie,1.0,7.51,2969,"Action, Comedy, Mystery, Shounen Movie City Hunter: Bay City Wars"
13837,Detective Conan Bonus File: Fantasista Flower,"Comedy, Mystery, Police, Shounen, Sports",OVA,1.0,7.51,4596,"Comedy, Mystery, Police, Shounen, Sports OVA Detective Conan Bonus File: Fantasista Flower"
10703,Detective Conan OVA 11: A Secret Order from London,"Adventure, Comedy, Mystery, Police, Shounen",OVA,1.0,7.51,5985,"Adventure, Comedy, Mystery, Police, Shounen OVA Detective Conan OVA 11: A Secret Order from London"
2672,Doraemon Movie 05: Nobita no Makai Daibouken,Fantasy,Movie,1.0,7.51,1321,Fantasy Movie Doraemon Movie 05: Nobita no Makai Daibouken
23311,Garo: Honoo no Kokuin,"Action, Demons, Fantasy, Magic, Supernatural",TV,24.0,7.51,64214,"Action, Demons, Fantasy, Magic, Supernatural TV Garo: Honoo no Kokuin"
1852,Hidamari Sketch,"Comedy, School, Slice of Life",TV,12.0,7.51,42998,"Comedy, School, Slice of Life TV Hidamari Sketch"
2228,Honoo no Toukyuuji: Dodge Danpei,"Comedy, Sports",TV,47.0,7.51,2214,"Comedy, Sports TV Honoo no Toukyuuji: Dodge Danpei"
15591,Joshiraku OVA,"Comedy, Slice of Life",OVA,1.0,7.51,9358,"Comedy, Slice of Life OVA Joshiraku OVA"
1808,Kamichama Karin,"Comedy, Fantasy, Magic, Romance, School, Shoujo",TV,26.0,7.51,30747,"Comedy, Fantasy, Magic, Romance, School, Shoujo TV Kamichama Karin"
489,Kamichu!,"Comedy, Drama, Slice of Life, Supernatural",TV,12.0,7.51,33053,"Comedy, Drama, Slice of Life, Supernatural TV Kamichu!"
2286,Little Nemo,"Adventure, Fantasy",Movie,1.0,7.51,4886,"Adventure, Fantasy Movie Little Nemo"
2954,Maria-sama ga Miteru 3rd Specials,Comedy,Special,5.0,7.51,5072,Comedy Special Maria-sama ga Miteru 3rd Specials
3469,Maria-sama ga Miteru: Haru Specials,"Drama, Romance, School, Shoujo, Shoujo Ai, Slice of Life",Special,6.0,7.51,5554,"Drama, Romance, School, Shoujo, Shoujo Ai, Slice of Life Special Maria-sama ga Miteru: Haru Specials"
8460,Mirai Nikki,"Action, Shounen, Supernatural",OVA,1.0,7.51,114217,"Action, Shounen, Supernatural OVA Mirai Nikki"
2929,Moonlight Mile 2nd Season: Touch Down,"Adventure, Drama, Sci-Fi, Space",TV,14.0,7.51,2758,"Adventure, Drama, Sci-Fi, Space TV Moonlight Mile 2nd Season: Touch Down"
31,Neon Genesis Evangelion: Death &amp; Rebirth,"Drama, Mecha, Psychological, Sci-Fi",Movie,1.0,7.51,102093,"Drama, Mecha, Psychological, Sci-Fi Movie Neon Genesis Evangelion: Death &amp; Rebirth"
1212,Oban Star-Racers,"Adventure, Mecha, Sci-Fi, Shounen",TV,26.0,7.51,24156,"Adventure, Mecha, Sci-Fi, Shounen TV Oban Star-Racers"
11179,Papa no Iukoto wo Kikinasai!,"Comedy, Romance, Slice of Life",TV,12.0,7.51,97674,"Comedy, Romance, Slice of Life TV Papa no Iukoto wo Kikinasai!"
9959,Raiyantsuuri no Uta,"Drama, Historical",Movie,1.0,7.51,465,"Drama, Historical Movie Raiyantsuuri no Uta"
12067,Rurouni Kenshin Special,"Action, Historical, Romance, Samurai",Special,1.0,7.51,9173,"Action, Historical, Romance, Samurai Special Rurouni Kenshin Special"
2903,Sakigake!! Otokojuku,"Action, Comedy, Martial Arts, School, Shounen",TV,34.0,7.51,4740,"Action, Comedy, Martial Arts, School, Shounen TV Sakigake!! Otokojuku"
2254,Sentou Mecha Xabungle,"Mecha, Military, Sci-Fi, Shounen",TV,50.0,7.51,1518,"Mecha, Military, Sci-Fi, Shounen TV Sentou Mecha Xabungle"
960,Shin Chou Kyou Ryo: Condor Hero II,"Adventure, Drama, Historical, Romance",TV,26.0,7.51,2151,"Adventure, Drama, Historical, Romance TV Shin Chou Kyou Ryo: Condor Hero II"
1577,Taiho Shichau zo,"Action, Comedy, Police, Seinen",OVA,4.0,7.51,8557,"Action, Comedy, Police, Seinen OVA Taiho Shichau zo"
5667,To LOVE-Ru OVA,"Comedy, Ecchi, Harem, School, Sci-Fi, Shounen",OVA,6.0,7.51,79923,"Comedy, Ecchi, Harem, School, Sci-Fi, Shounen OVA To LOVE-Ru OVA"
4189,Winter Sonata,"Drama, Romance",TV,26.0,7.51,13582,"Drama, Romance TV Winter Sonata"
33094,WWW.Working!!,"Comedy, Slice of Life",TV,13.0,7.51,40779,"Comedy, Slice of Life TV WWW.Working!!"
21435,Yama no Susume Second Season,"Adventure, Comedy, Slice of Life",TV,24.0,7.51,11413,"Adventure, Comedy, Slice of Life TV Yama no Susume Second Season"
11701,Another: The Other - Inga,"Horror, Mystery, Thriller",OVA,1.0,7.5,86261,"Horror, Mystery, Thriller OVA Another: The Other - Inga"
1589,Bartender,"Drama, Seinen, Slice of Life",TV,11.0,7.5,44394,"Drama, Seinen, Slice of Life TV Bartender"
9340,Cheburashka,Comedy,Movie,1.0,7.5,545,Comedy Movie Cheburashka
7972,Chi&#039;s Sweet Home OVA,"Comedy, Kids, Slice of Life",OVA,1.0,7.5,4852,"Comedy, Kids, Slice of Life OVA Chi&#039;s Sweet Home OVA"
2817,Cinderella Monogatari,"Adventure, Fantasy, Kids, Romance",TV,26.0,7.5,3560,"Adventure, Fantasy, Kids, Romance TV Cinderella Monogatari"
19163,Date A Live II,"Comedy, Harem, Mecha, Romance, School, Sci-Fi",TV,10.0,7.5,186187,"Comedy, Harem, Mecha, Romance, School, Sci-Fi TV Date A Live II"
1684,Dotto Koni-chan,Comedy,TV,26.0,7.5,1397,Comedy TV Dotto Koni-chan
9135,Fullmetal Alchemist: The Sacred Star of Milos,"Action, Adventure, Comedy, Drama, Fantasy, Magic, Military, Shounen",Movie,1.0,7.5,87944,"Action, Adventure, Comedy, Drama, Fantasy, Magic, Military, Shounen Movie Fullmetal Alchemist: The Sacred Star of Milos"
25183,Gangsta.,"Action, Drama, Seinen",TV,12.0,7.5,210752,"Action, Drama, Seinen TV Gangsta."
23703,Gatchaman Crowds: Embrace,"Adventure, Sci-Fi",Special,1.0,7.5,10757,"Adventure, Sci-Fi Special Gatchaman Crowds: Embrace"
10870,Ghost in the Shell: Stand Alone Complex - Tachikoma na Hibi (TV),"Comedy, Mecha, Sci-Fi",TV,12.0,7.5,7582,"Comedy, Mecha, Sci-Fi TV Ghost in the Shell: Stand Alone Complex - Tachikoma na Hibi (TV)"
1825,Hadashi no Gen 2,"Drama, Historical, Shounen",Movie,1.0,7.5,4910,"Drama, Historical, Shounen Movie Hadashi no Gen 2"
31158,Hetalia: The World Twinkle Specials,"Comedy, Historical, Parody",Special,3.0,7.5,2505,"Comedy, Historical, Parody Special Hetalia: The World Twinkle Specials"
31665,Hibike! Euphonium: Kakedasu Monaka,"Drama, Music, School",Special,1.0,7.5,17770,"Drama, Music, School Special Hibike! Euphonium: Kakedasu Monaka"
2204,Karakuri Zoushi Ayatsuri Sakon,"Horror, Mystery, Thriller",TV,26.0,7.5,6197,"Horror, Mystery, Thriller TV Karakuri Zoushi Ayatsuri Sakon"
1691,Kaze no Stigma,"Action, Fantasy, Magic, Romance, Shounen",TV,24.0,7.5,205338,"Action, Fantasy, Magic, Romance, Shounen TV Kaze no Stigma"
31227,Kindaichi Shounen no Jikenbo Returns 2nd Season,"Mystery, Shounen",TV,22.0,7.5,3676,"Mystery, Shounen TV Kindaichi Shounen no Jikenbo Returns 2nd Season"
31952,Kono Bijutsubu ni wa Mondai ga Aru!,"Comedy, Romance, School",TV,12.0,7.5,69088,"Comedy, Romance, School TV Kono Bijutsubu ni wa Mondai ga Aru!"
1426,Lupin III: Part III,"Action, Adventure, Comedy, Shounen",TV,50.0,7.5,6883,"Action, Adventure, Comedy, Shounen TV Lupin III: Part III"
10624,Mardock Scramble: The Second Combustion,"Action, Psychological, Sci-Fi",Movie,1.0,7.5,23866,"Action, Psychological, Sci-Fi Movie Mardock Scramble: The Second Combustion"
520,Marmalade Boy Movie,"Romance, Shoujo",Movie,1.0,7.5,5641,"Romance, Shoujo Movie Marmalade Boy Movie"
3342,Mnemosyne: Mnemosyne no Musume-tachi,"Action, Horror, Sci-Fi, Shoujo Ai, Supernatural",TV,6.0,7.5,96092,"Action, Horror, Sci-Fi, Shoujo Ai, Supernatural TV Mnemosyne: Mnemosyne no Musume-tachi"
6325,Naruto: Shippuuden Movie 3 - Hi no Ishi wo Tsugu Mono,"Action, Comedy, Martial Arts, Shounen, Super Power",Movie,1.0,7.5,83515,"Action, Comedy, Martial Arts, Shounen, Super Power Movie Naruto: Shippuuden Movie 3 - Hi no Ishi wo Tsugu Mono"
27787,Nisekoi:,"Comedy, Harem, Romance, School, Shounen",TV,12.0,7.5,180686,"Comedy, Harem, Romance, School, Shounen TV Nisekoi:"
3965,Nodame Cantabile Special,"Comedy, Josei, Romance, Slice of Life",Special,1.0,7.5,19570,"Comedy, Josei, Romance, Slice of Life Special Nodame Cantabile Special"
32051,One Piece: Adventure of Nebulandia,"Action, Adventure, Comedy, Fantasy, Shounen, Super Power",Special,1.0,7.5,9777,"Action, Adventure, Comedy, Fantasy, Shounen, Super Power Special One Piece: Adventure of Nebulandia"
1010,Ranma ½: Chou Musabetsu Kessen! Ranma Team vs. Densetsu no Houou,"Action, Adventure, Comedy, Martial Arts, Shounen, Supernatural",Movie,1.0,7.5,9597,"Action, Adventure, Comedy, Martial Arts, Shounen, Supernatural Movie Ranma ½: Chou Musabetsu Kessen! Ranma Team vs. Densetsu no Houou"
13429,Sakasama no Patema: Beginning of the Day,Sci-Fi,Special,4.0,7.5,16933,Sci-Fi Special Sakasama no Patema: Beginning of the Day
399,Seikai no Senki Special,"Action, Military, Romance, Sci-Fi, Space",Special,1.0,7.5,2216,"Action, Military, Romance, Sci-Fi, Space Special Seikai no Senki Special"
5947,Tengen Toppa Gurren Lagann Movie: Lagann-hen Special - Viral no Amai Yume,Comedy,OVA,1.0,7.5,19219,Comedy OVA Tengen Toppa Gurren Lagann Movie: Lagann-hen Special - Viral no Amai Yume
8115,Uchuu Show e Youkoso,"Adventure, Fantasy, Space",Movie,1.0,7.5,11368,"Adventure, Fantasy, Space Movie Uchuu Show e Youkoso"
2126,Yuu☆Yuu☆Hakusho: Eizou Hakusho II,"Action, Adventure, Comedy, Shounen, Supernatural",OVA,4.0,7.5,6166,"Action, Adventure, Comedy, Shounen, Supernatural OVA Yuu☆Yuu☆Hakusho: Eizou Hakusho II"
7870,Baka to Test to Shoukanjuu Specials,"Comedy, Magic, School",Special,6.0,7.49,29923,"Comedy, Magic, School Special Baka to Test to Shoukanjuu Specials"
10396,Ben-To,"Action, Comedy, Martial Arts",TV,12.0,7.49,146570,"Action, Comedy, Martial Arts TV Ben-To"
16592,Danganronpa: Kibou no Gakuen to Zetsubou no Koukousei The Animation,"Action, Horror, Mystery, Psychological",TV,13.0,7.49,298550,"Action, Horror, Mystery, Psychological TV Danganronpa: Kibou no Gakuen to Zetsubou no Koukousei The Animation"
29067,Danna ga Nani wo Itteiru ka Wakaranai Ken 2 Sure-me,"Comedy, Seinen, Slice of Life",TV,13.0,7.49,73285,"Comedy, Seinen, Slice of Life TV Danna ga Nani wo Itteiru ka Wakaranai Ken 2 Sure-me"
501,Doraemon,"Adventure, Comedy, Fantasy, Kids, Shounen",TV,26.0,7.49,9366,"Adventure, Comedy, Fantasy, Kids, Shounen TV Doraemon"
17535,Fairy Tail Movie 1: Houou no Miko - Hajimari no Asa,"Fantasy, Magic, Shounen",Special,1.0,7.49,34230,"Fantasy, Magic, Shounen Special Fairy Tail Movie 1: Houou no Miko - Hajimari no Asa"
9032,Inazuma Eleven: Saikyou Gundan Ogre Shuurai,"Shounen, Sports, Super Power",Movie,1.0,7.49,6392,"Shounen, Sports, Super Power Movie Inazuma Eleven: Saikyou Gundan Ogre Shuurai"
1878,Kaze no Shoujo Emily,"Drama, Historical, Shoujo",TV,26.0,7.49,2881,"Drama, Historical, Shoujo TV Kaze no Shoujo Emily"
9213,Kowarekake no Orgel,"Drama, Music, Sci-Fi, Slice of Life",OVA,1.0,7.49,24876,"Drama, Music, Sci-Fi, Slice of Life OVA Kowarekake no Orgel"
16353,Love Lab,"Comedy, Romance, School",TV,13.0,7.49,79493,"Comedy, Romance, School TV Love Lab"
30829,Love Live! School Idol Project 2nd Season Recap,"Music, School, Slice of Life",OVA,1.0,7.5,3213,"Music, School, Slice of Life OVA Love Live! School Idol Project 2nd Season Recap"
3268,Mai-Otome 0: S.ifr,Sci-Fi,OVA,3.0,7.49,11171,Sci-Fi OVA Mai-Otome 0: S.ifr
2460,Maison Ikkoku: Kanketsu-hen,"Comedy, Drama, Romance",Movie,1.0,7.49,3109,"Comedy, Drama, Romance Movie Maison Ikkoku: Kanketsu-hen"
2253,Mazinger Z,"Action, Drama, Mecha, Sci-Fi, Shounen",TV,92.0,7.49,5746,"Action, Drama, Mecha, Sci-Fi, Shounen TV Mazinger Z"
1238,One Piece: Mamore! Saigo no Dai Butai,"Adventure, Comedy, Fantasy, Shounen",Special,1.0,7.49,16495,"Adventure, Comedy, Fantasy, Shounen Special One Piece: Mamore! Saigo no Dai Butai"
8769,Ore no Imouto ga Konnani Kawaii Wake ga Nai,"Comedy, Seinen, Slice of Life",TV,12.0,7.49,321477,"Comedy, Seinen, Slice of Life TV Ore no Imouto ga Konnani Kawaii Wake ga Nai"
6896,Pandora Hearts Specials,Comedy,Special,9.0,7.49,32103,Comedy Special Pandora Hearts Specials
11835,Qin Shiming Yue Zhi: Zhu Zi Bai Jia,"Action, Fantasy, Historical, Martial Arts",TV,34.0,7.49,369,"Action, Fantasy, Historical, Martial Arts TV Qin Shiming Yue Zhi: Zhu Zi Bai Jia"
16123,Saki Zenkoku-hen,"Game, School, Slice of Life",TV,13.0,7.49,19010,"Game, School, Slice of Life TV Saki Zenkoku-hen"
30187,Sakurako-san no Ashimoto ni wa Shitai ga Umatteiru,Mystery,TV,12.0,7.49,99665,Mystery TV Sakurako-san no Ashimoto ni wa Shitai ga Umatteiru
15751,Senyuu.,"Action, Comedy, Fantasy, Parody, Shounen",TV,13.0,7.49,56815,"Action, Comedy, Fantasy, Parody, Shounen TV Senyuu."
6572,Shakugan no Shana S,"Action, Drama, Fantasy, Romance, School, Supernatural",OVA,4.0,7.49,53129,"Action, Drama, Fantasy, Romance, School, Supernatural OVA Shakugan no Shana S"
2585,Soukou Kihei Votoms: Red Shoulder Document - Yabou no Roots,"Drama, Mecha, Military, Sci-Fi",OVA,1.0,7.49,2049,"Drama, Mecha, Military, Sci-Fi OVA Soukou Kihei Votoms: Red Shoulder Document - Yabou no Roots"
560,Soukyuu no Fafner: Right of Left - Single Program,"Action, Drama, Mecha, Military, Sci-Fi",Special,1.0,7.49,9482,"Action, Drama, Mecha, Military, Sci-Fi Special Soukyuu no Fafner: Right of Left - Single Program"
23725,Strike Witches: Operation Victory Arrow,"Action, Ecchi, Magic, Military, Sci-Fi",OVA,3.0,7.49,11203,"Action, Ecchi, Magic, Military, Sci-Fi OVA Strike Witches: Operation Victory Arrow"
